initial_FB,initial_BM,id,#FB,#BM,day,exp,FB_type,collagen,plate,change_medium,strain,outlier,medium
1000,0,1000_0,42,0.0,3,3,fat,1,96,0,balb,0,dmem10
4000,0,4000_0,88,0.0,3,3,fat,1,96,0,balb,0,dmem10
10000,0,10000_0,327,0.0,3,3,fat,1,96,0,balb,0,dmem10
40000,0,40000_0,1192,0.0,3,3,fat,1,96,0,balb,0,dmem10
70000,0,70000_0,2022,0.0,3,3,fat,1,96,0,balb,0,dmem10
300,300,300_300,62,22.0,7,3,fat,1,96,0,balb,0,dmem10
300,1000,300_1000,46,45.0,7,3,fat,1,96,0,balb,0,dmem10
300,4000,300_4000,63,53.0,7,3,fat,1,96,0,balb,0,dmem10
300,10000,300_10000,25,101.0,7,3,fat,1,96,0,balb,0,dmem10
300,40000,300_40000,26,392.0,7,3,fat,1,96,0,balb,0,dmem10
300,70000,300_70000,28,423.0,7,3,fat,1,96,0,balb,0,dmem10
300,100000,300_100000,44,456.0,7,3,fat,1,96,0,balb,0,dmem10
1000,300,1000_300,331,25.0,7,3,fat,1,96,0,balb,0,dmem10
1000,1000,1000_1000,225,46.0,7,3,fat,1,96,0,balb,0,dmem10
1000,4000,1000_4000,132,371.0,7,3,fat,1,96,0,balb,0,dmem10
1000,10000,1000_10000,149,639.0,7,3,fat,1,96,0,balb,0,dmem10
1000,40000,1000_40000,157,1093.0,7,3,fat,1,96,0,balb,0,dmem10
1000,70000,1000_70000,205,1262.0,7,3,fat,1,96,0,balb,0,dmem10
1000,100000,1000_100000,328,1551.0,7,3,fat,1,96,0,balb,0,dmem10
4000,300,4000_300,747,124.0,7,3,fat,1,96,0,balb,0,dmem10
4000,1000,4000_1000,677,389.0,7,3,fat,1,96,0,balb,0,dmem10
4000,4000,4000_4000,525,1184.0,7,3,fat,1,96,0,balb,0,dmem10
4000,10000,4000_10000,605,3118.0,7,3,fat,1,96,0,balb,0,dmem10
4000,40000,4000_40000,942,5613.0,7,3,fat,1,96,0,balb,0,dmem10
4000,70000,4000_70000,1038,4567.0,7,3,fat,1,96,0,balb,0,dmem10
4000,100000,4000_100000,808,5122.0,7,3,fat,1,96,0,balb,0,dmem10
10000,300,10000_300,766,296.0,7,3,fat,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1022,1123.0,7,3,fat,1,96,0,balb,0,dmem10
10000,4000,10000_4000,846,2809.0,7,3,fat,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1038,6596.0,7,3,fat,1,96,0,balb,0,dmem10
10000,40000,10000_40000,1155,7042.0,7,3,fat,1,96,0,balb,0,dmem10
10000,70000,10000_70000,1103,6184.0,7,3,fat,1,96,0,balb,0,dmem10
10000,100000,10000_100000,1465,6665.0,7,3,fat,1,96,0,balb,0,dmem10
40000,300,40000_300,7427,1117.0,7,3,fat,1,96,0,balb,0,dmem10
40000,1000,40000_1000,3327,655.0,7,3,fat,1,96,0,balb,0,dmem10
40000,4000,40000_4000,1390,974.0,7,3,fat,1,96,0,balb,0,dmem10
40000,10000,40000_10000,1017,928.0,7,3,fat,1,96,0,balb,0,dmem10
40000,40000,40000_40000,915,2586.0,7,3,fat,1,96,0,balb,0,dmem10
40000,70000,40000_70000,1059,4100.0,7,3,fat,1,96,0,balb,0,dmem10
40000,100000,40000_100000,1485,3603.0,7,3,fat,1,96,0,balb,0,dmem10
70000,300,70000_300,7273,136.0,7,3,fat,1,96,0,balb,0,dmem10
70000,1000,70000_1000,4559,103.0,7,3,fat,1,96,0,balb,0,dmem10
70000,4000,70000_4000,1575,242.0,7,3,fat,1,96,0,balb,0,dmem10
70000,10000,70000_10000,1383,2079.0,7,3,fat,1,96,0,balb,0,dmem10
70000,40000,70000_40000,552,755.0,7,3,fat,1,96,0,balb,0,dmem10
70000,70000,70000_70000,1247,2235.0,7,3,fat,1,96,0,balb,0,dmem10
70000,100000,70000_100000,563,720.0,7,3,fat,1,96,0,balb,0,dmem10
0,300,0_300,0,14.0,7,3,fat,1,96,0,balb,0,dmem10
0,1000,0_1000,0,85.0,7,3,fat,1,96,0,balb,0,dmem10
0,4000,0_4000,0,134.0,7,3,fat,1,96,0,balb,0,dmem10
0,10000,0_10000,0,156.0,7,3,fat,1,96,0,balb,0,dmem10
0,40000,0_40000,0,897.0,7,3,fat,1,96,0,balb,0,dmem10
0,70000,0_70000,0,472.0,7,3,fat,1,96,0,balb,0,dmem10
0,100000,0_100000,0,796.0,7,3,fat,1,96,0,balb,0,dmem10
300,0,300_0,47,0.0,7,3,fat,1,96,0,balb,0,dmem10
1000,0,1000_0,210,0.0,7,3,fat,1,96,0,balb,0,dmem10
4000,0,4000_0,832,0.0,7,3,fat,1,96,0,balb,0,dmem10
10000,0,10000_0,1032,0.0,7,3,fat,1,96,0,balb,0,dmem10
40000,0,40000_0,5280,0.0,7,3,fat,1,96,0,balb,0,dmem10
70000,0,70000_0,12646,0.0,7,3,fat,1,96,0,balb,0,dmem10
300,300,300_300,300,300.0,0,3,lung,1,96,0,balb,0,dmem10
300,1000,300_1000,300,1000.0,0,3,lung,1,96,0,balb,0,dmem10
300,4000,300_4000,300,4000.0,0,3,lung,1,96,0,balb,0,dmem10
300,10000,300_10000,300,10000.0,0,3,lung,1,96,0,balb,0,dmem10
300,40000,300_40000,300,40000.0,0,3,lung,1,96,0,balb,0,dmem10
300,70000,300_70000,300,70000.0,0,3,lung,1,96,0,balb,0,dmem10
300,100000,300_100000,300,100000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,300,1000_300,1000,300.0,0,3,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,4000,1000_4000,1000,4000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,40000,1000_40000,1000,40000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,70000,1000_70000,1000,70000.0,0,3,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,300,4000_300,4000,300.0,0,3,lung,1,96,0,balb,0,dmem10
4000,1000,4000_1000,4000,1000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,4000,4000_4000,4000,4000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,10000,4000_10000,4000,10000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,40000,4000_40000,4000,40000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,70000,4000_70000,4000,70000.0,0,3,lung,1,96,0,balb,0,dmem10
4000,100000,4000_100000,4000,100000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,300,10000_300,10000,300.0,0,3,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,4000,10000_4000,10000,4000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,40000,10000_40000,10000,40000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,70000,10000_70000,10000,70000.0,0,3,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,10000,100000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,300,40000_300,40000,300.0,0,3,lung,1,96,0,balb,0,dmem10
40000,1000,40000_1000,40000,1000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,4000,40000_4000,40000,4000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,10000,40000_10000,40000,10000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,40000,40000_40000,40000,40000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,70000,40000_70000,40000,70000.0,0,3,lung,1,96,0,balb,0,dmem10
40000,100000,40000_100000,40000,100000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,300,70000_300,70000,300.0,0,3,lung,1,96,0,balb,0,dmem10
70000,1000,70000_1000,70000,1000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,4000,70000_4000,70000,4000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,10000,70000_10000,70000,10000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,40000,70000_40000,70000,40000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,70000,70000_70000,70000,70000.0,0,3,lung,1,96,0,balb,0,dmem10
70000,100000,70000_100000,70000,100000.0,0,3,lung,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,3,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,3,lung,1,96,0,balb,0,dmem10
0,4000,0_4000,0,4000.0,0,3,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,3,lung,1,96,0,balb,0,dmem10
0,40000,0_40000,0,40000.0,0,3,lung,1,96,0,balb,0,dmem10
0,70000,0_70000,0,70000.0,0,3,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,3,lung,1,96,0,balb,0,dmem10
300,0,300_0,300,0.0,0,3,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,3,lung,1,96,0,balb,0,dmem10
4000,0,4000_0,4000,0.0,0,3,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,3,lung,1,96,0,balb,0,dmem10
40000,0,40000_0,40000,0.0,0,3,lung,1,96,0,balb,0,dmem10
70000,0,70000_0,70000,0.0,0,3,lung,1,96,0,balb,0,dmem10
300,300,300_300,13,9.0,3,3,lung,1,96,0,balb,0,dmem10
300,1000,300_1000,25,18.0,3,3,lung,1,96,0,balb,0,dmem10
300,4000,300_4000,31,56.0,3,3,lung,1,96,0,balb,0,dmem10
300,10000,300_10000,24,111.0,3,3,lung,1,96,0,balb,0,dmem10
300,40000,300_40000,89,329.0,3,3,lung,1,96,0,balb,0,dmem10
300,70000,300_70000,162,851.0,3,3,lung,1,96,0,balb,0,dmem10
300,100000,300_100000,118,518.0,3,3,lung,1,96,0,balb,0,dmem10
1000,300,1000_300,79,15.0,3,3,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,72,31.0,3,3,lung,1,96,0,balb,0,dmem10
1000,4000,1000_4000,141,119.0,3,3,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,90,194.0,3,3,lung,1,96,0,balb,0,dmem10
1000,40000,1000_40000,199,255.0,3,3,lung,1,96,0,balb,0,dmem10
1000,70000,1000_70000,199,223.0,3,3,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,296,210.0,3,3,lung,1,96,0,balb,0,dmem10
4000,300,4000_300,203,24.0,3,3,lung,1,96,0,balb,0,dmem10
4000,1000,4000_1000,229,45.0,3,3,lung,1,96,0,balb,0,dmem10
4000,4000,4000_4000,266,99.0,3,3,lung,1,96,0,balb,0,dmem10
4000,10000,4000_10000,433,370.0,3,3,lung,1,96,0,balb,0,dmem10
4000,40000,4000_40000,794,468.0,3,3,lung,1,96,0,balb,0,dmem10
4000,70000,4000_70000,780,408.0,3,3,lung,1,96,0,balb,0,dmem10
4000,100000,4000_100000,1119,367.0,3,3,lung,1,96,0,balb,0,dmem10
10000,300,10000_300,547,29.0,3,3,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,460,67.0,3,3,lung,1,96,0,balb,0,dmem10
10000,4000,10000_4000,605,166.0,3,3,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1117,739.0,3,3,lung,1,96,0,balb,0,dmem10
10000,40000,10000_40000,3099,2088.0,3,3,lung,1,96,0,balb,0,dmem10
10000,70000,10000_70000,2911,2465.0,3,3,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,2482,2631.0,3,3,lung,1,96,0,balb,0,dmem10
40000,300,40000_300,1637,112.0,3,3,lung,1,96,0,balb,0,dmem10
40000,1000,40000_1000,1937,135.0,3,3,lung,1,96,0,balb,0,dmem10
40000,4000,40000_4000,2597,455.0,3,3,lung,1,96,0,balb,0,dmem10
40000,10000,40000_10000,2326,926.0,3,3,lung,1,96,0,balb,0,dmem10
40000,40000,40000_40000,2308,1456.0,3,3,lung,1,96,0,balb,0,dmem10
40000,70000,40000_70000,2141,2120.0,3,3,lung,1,96,0,balb,0,dmem10
40000,100000,40000_100000,2036,2722.0,3,3,lung,1,96,0,balb,0,dmem10
70000,300,70000_300,3175,233.0,3,3,lung,1,96,0,balb,0,dmem10
70000,1000,70000_1000,3347,288.0,3,3,lung,1,96,0,balb,0,dmem10
70000,4000,70000_4000,4137,644.0,3,3,lung,1,96,0,balb,0,dmem10
70000,10000,70000_10000,4224,1133.0,3,3,lung,1,96,0,balb,0,dmem10
70000,40000,70000_40000,4290,2120.0,3,3,lung,1,96,0,balb,0,dmem10
70000,70000,70000_70000,3221,2826.0,3,3,lung,1,96,0,balb,0,dmem10
70000,100000,70000_100000,2482,2461.0,3,3,lung,1,96,0,balb,0,dmem10
0,300,0_300,0,30.0,3,3,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,14.0,3,3,lung,1,96,0,balb,0,dmem10
0,4000,0_4000,0,86.0,3,3,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,301.0,3,3,lung,1,96,0,balb,0,dmem10
0,40000,0_40000,0,837.0,3,3,lung,1,96,0,balb,0,dmem10
0,70000,0_70000,0,1021.0,3,3,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,875.0,3,3,lung,1,96,0,balb,0,dmem10
300,0,300_0,202,0.0,3,3,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,65,0.0,3,3,lung,1,96,0,balb,0,dmem10
4000,0,4000_0,251,0.0,3,3,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,642,0.0,3,3,lung,1,96,0,balb,0,dmem10
40000,0,40000_0,1337,0.0,3,3,lung,1,96,0,balb,0,dmem10
70000,0,70000_0,2258,0.0,3,3,lung,1,96,0,balb,0,dmem10
300,300,300_300,104,17.0,7,3,lung,1,96,0,balb,0,dmem10
300,1000,300_1000,74,29.0,7,3,lung,1,96,0,balb,0,dmem10
300,4000,300_4000,118,149.0,7,3,lung,1,96,0,balb,0,dmem10
300,10000,300_10000,99,247.0,7,3,lung,1,96,0,balb,0,dmem10
300,40000,300_40000,118,202.0,7,3,lung,1,96,0,balb,0,dmem10
300,70000,300_70000,171,298.0,7,3,lung,1,96,0,balb,0,dmem10
300,100000,300_100000,602,518.0,7,3,lung,1,96,0,balb,0,dmem10
1000,300,1000_300,368,44.0,7,3,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,372,67.0,7,3,lung,1,96,0,balb,0,dmem10
1000,4000,1000_4000,479,855.0,7,3,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,617,1111.0,7,3,lung,1,96,0,balb,0,dmem10
1000,40000,1000_40000,608,1248.0,7,3,lung,1,96,0,balb,0,dmem10
1000,70000,1000_70000,2115,8933.0,7,3,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1466,2537.0,7,3,lung,1,96,0,balb,0,dmem10
4000,300,4000_300,752,223.0,7,3,lung,1,96,0,balb,0,dmem10
4000,1000,4000_1000,745,582.0,7,3,lung,1,96,0,balb,0,dmem10
4000,4000,4000_4000,1666,3684.0,7,3,lung,1,96,0,balb,0,dmem10
4000,10000,4000_10000,2719,10285.0,7,3,lung,1,96,0,balb,0,dmem10
4000,40000,4000_40000,2758,11122.0,7,3,lung,1,96,0,balb,0,dmem10
4000,70000,4000_70000,2132,9962.0,7,3,lung,1,96,0,balb,0,dmem10
4000,100000,4000_100000,1994,7808.0,7,3,lung,1,96,0,balb,0,dmem10
10000,300,10000_300,1190,867.0,7,3,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1248,2261.0,7,3,lung,1,96,0,balb,0,dmem10
10000,4000,10000_4000,1821,3958.0,7,3,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,3030,10306.0,7,3,lung,1,96,0,balb,0,dmem10
10000,40000,10000_40000,4536,11512.0,7,3,lung,1,96,0,balb,0,dmem10
10000,70000,10000_70000,3986,9421.0,7,3,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,5912,9563.0,7,3,lung,1,96,0,balb,0,dmem10
40000,300,40000_300,3377,1865.0,7,3,lung,1,96,0,balb,0,dmem10
40000,1000,40000_1000,3211,3938.0,7,3,lung,1,96,0,balb,0,dmem10
40000,4000,40000_4000,3162,6112.0,7,3,lung,1,96,0,balb,0,dmem10
40000,10000,40000_10000,5478,10997.0,7,3,lung,1,96,0,balb,0,dmem10
40000,40000,40000_40000,3511,6007.0,7,3,lung,1,96,0,balb,0,dmem10
40000,70000,40000_70000,3774,19688.0,7,3,lung,1,96,0,balb,0,dmem10
40000,100000,40000_100000,3516,6108.0,7,3,lung,1,96,0,balb,0,dmem10
70000,300,70000_300,8513,3904.0,7,3,lung,1,96,0,balb,0,dmem10
70000,1000,70000_1000,5108,6154.0,7,3,lung,1,96,0,balb,0,dmem10
70000,4000,70000_4000,5209,9728.0,7,3,lung,1,96,0,balb,0,dmem10
70000,10000,70000_10000,3297,11900.0,7,3,lung,1,96,0,balb,0,dmem10
70000,40000,70000_40000,1413,13712.0,7,3,lung,1,96,0,balb,0,dmem10
70000,70000,70000_70000,8864,9449.0,7,3,lung,1,96,0,balb,0,dmem10
70000,100000,70000_100000,1405,2789.0,7,3,lung,1,96,0,balb,0,dmem10
0,300,0_300,0,22.0,7,3,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,61.0,7,3,lung,1,96,0,balb,0,dmem10
0,4000,0_4000,0,244.0,7,3,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,281.0,7,3,lung,1,96,0,balb,0,dmem10
0,40000,0_40000,0,966.0,7,3,lung,1,96,0,balb,0,dmem10
0,70000,0_70000,0,1142.0,7,3,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,832.0,7,3,lung,1,96,0,balb,0,dmem10
300,0,300_0,81,0.0,7,3,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,280,0.0,7,3,lung,1,96,0,balb,0,dmem10
4000,0,4000_0,823,0.0,7,3,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,1050,0.0,7,3,lung,1,96,0,balb,0,dmem10
40000,0,40000_0,2659,0.0,7,3,lung,1,96,0,balb,0,dmem10
70000,0,70000_0,4283,0.0,7,3,lung,1,96,0,balb,0,dmem10
300,300,300_300,300,300.0,0,3,nmf,1,96,0,balb,0,dmem10
300,1000,300_1000,300,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,4000,300_4000,300,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,10000,300_10000,300,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,40000,300_40000,300,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,70000,300_70000,300,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,100000,300_100000,300,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,300,1000_300,1000,300.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,4000,1000_4000,1000,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,40000,1000_40000,1000,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,70000,1000_70000,1000,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,300,4000_300,4000,300.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,1000,4000_1000,4000,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,4000,4000_4000,4000,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,10000,4000_10000,4000,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,40000,4000_40000,4000,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,70000,4000_70000,4000,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,100000,4000_100000,4000,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,300,10000_300,10000,300.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,4000,10000_4000,10000,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,40000,10000_40000,10000,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,70000,10000_70000,10000,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,100000,10000_100000,10000,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,300,40000_300,40000,300.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,1000,40000_1000,40000,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,4000,40000_4000,40000,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,10000,40000_10000,40000,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,40000,40000_40000,40000,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,70000,40000_70000,40000,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,100000,40000_100000,40000,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,300,70000_300,70000,300.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,1000,70000_1000,70000,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,4000,70000_4000,70000,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,10000,70000_10000,70000,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,40000,70000_40000,70000,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,70000,70000_70000,70000,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,100000,70000_100000,70000,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,3,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,4000,0_4000,0,4000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,40000,0_40000,0,40000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,70000,0_70000,0,70000.0,0,3,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,3,nmf,1,96,0,balb,0,dmem10
300,0,300_0,300,0.0,0,3,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,3,nmf,1,96,0,balb,0,dmem10
4000,0,4000_0,4000,0.0,0,3,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,3,nmf,1,96,0,balb,0,dmem10
40000,0,40000_0,40000,0.0,0,3,nmf,1,96,0,balb,0,dmem10
70000,0,70000_0,70000,0.0,0,3,nmf,1,96,0,balb,0,dmem10
300,300,300_300,54,17.0,3,3,nmf,1,96,0,balb,0,dmem10
300,1000,300_1000,87,20.0,3,3,nmf,1,96,0,balb,0,dmem10
300,4000,300_4000,41,30.0,3,3,nmf,1,96,0,balb,0,dmem10
300,10000,300_10000,30,41.0,3,3,nmf,1,96,0,balb,0,dmem10
300,40000,300_40000,143,197.0,3,3,nmf,1,96,0,balb,0,dmem10
300,70000,300_70000,418,318.0,3,3,nmf,1,96,0,balb,0,dmem10
300,100000,300_100000,491,170.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,300,1000_300,155,10.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,229,21.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,4000,1000_4000,204,35.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,184,72.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,40000,1000_40000,829,317.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,70000,1000_70000,1097,402.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,100000,1000_100000,726,305.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,300,4000_300,540,24.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,1000,4000_1000,805,52.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,4000,4000_4000,833,106.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,10000,4000_10000,1542,276.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,40000,4000_40000,3470,891.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,70000,4000_70000,3423,1280.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,100000,4000_100000,4235,1499.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,300,10000_300,1675,42.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1954,104.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,4000,10000_4000,4144,436.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,4351,859.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,40000,10000_40000,5742,4203.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,70000,10000_70000,5900,5698.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,100000,10000_100000,6167,4035.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,300,40000_300,10978,91.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,1000,40000_1000,11424,219.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,4000,40000_4000,11380,840.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,10000,40000_10000,11546,2040.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,40000,40000_40000,9464,6375.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,70000,40000_70000,9615,5935.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,100000,40000_100000,5744,5430.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,300,70000_300,15485,303.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,1000,70000_1000,11021,169.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,4000,70000_4000,14385,969.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,10000,70000_10000,11353,2130.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,40000,70000_40000,9111,6114.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,70000,70000_70000,8427,8246.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,100000,70000_100000,2483,2196.0,3,3,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,51.0,3,3,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,36.0,3,3,nmf,1,96,0,balb,0,dmem10
0,4000,0_4000,0,161.0,3,3,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,440.0,3,3,nmf,1,96,0,balb,0,dmem10
0,40000,0_40000,0,619.0,3,3,nmf,1,96,0,balb,0,dmem10
0,70000,0_70000,0,431.0,3,3,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,179.0,3,3,nmf,1,96,0,balb,0,dmem10
300,0,300_0,53,0.0,3,3,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,86,0.0,3,3,nmf,1,96,0,balb,0,dmem10
4000,0,4000_0,385,0.0,3,3,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,812,0.0,3,3,nmf,1,96,0,balb,0,dmem10
40000,0,40000_0,7013,0.0,3,3,nmf,1,96,0,balb,0,dmem10
70000,0,70000_0,6961,0.0,3,3,nmf,1,96,0,balb,0,dmem10
300,300,300_300,262,56.0,7,3,nmf,1,96,0,balb,0,dmem10
300,1000,300_1000,221,93.0,7,3,nmf,1,96,0,balb,0,dmem10
